question,choices,correct,type,model_response,model_response_color,correct_color,accuracy_baseline,accuracy
theater_seats_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,4,brown,"['yellow', 'green']",0.2857142857142857,0
tennis_racket_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,1,red,['brown'],0.14285714285714285,0
tool_box_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,4,brown,['red'],0.14285714285714285,0
pail_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,1,red,['pink'],0.14285714285714285,0
usb_key_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
flask_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
pitcher_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
tape_dispenser_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,1,red,['brown'],0.14285714285714285,0
clamp_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,3,green,['pink'],0.14285714285714285,0
sugar_bowl_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
notebook_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
holy_vase_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,4,brown,"['red', 'pink']",0.2857142857142857,0
fuel_tank_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,6,purple,"['yellow', 'green']",0.2857142857142857,0
umbrella_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,2,yellow,['yellow'],0.14285714285714285,1
controlbox_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
razor_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,5,pink,"['yellow', 'green']",0.2857142857142857,0
controlbox_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,1,red,['brown'],0.14285714285714285,0
pitcher_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,5,pink,['blue'],0.14285714285714285,0
sugar_bowl_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,1,red,"['yellow', 'green']",0.2857142857142857,0
theater_seats_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
jacket_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
box_hat_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
controlbox_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
sponge_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
takeout_container_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,2,yellow,['pink'],0.14285714285714285,0
tape_dispenser_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
scanner_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,1,red,['yellow'],0.14285714285714285,0
tissues_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
extension_cord_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
gloves_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,4,brown,['brown'],0.14285714285714285,1
tape_dispenser_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,1,red,['brown'],0.14285714285714285,0
cardboard_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,3,green,['purple'],0.14285714285714285,0
extension_cord_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'purple']",1,2,yellow,"['red', 'purple']",0.2857142857142857,0
theater_seats_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,4,brown,"['yellow', 'green']",0.2857142857142857,0
controlbox_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,4,brown,['brown'],0.14285714285714285,1
kettle_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,3,green,['blue'],0.14285714285714285,0
gloves_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
fakeapple_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
chair_recliner_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
box_hat_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
fuel_tank_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,6,purple,"['red', 'pink']",0.2857142857142857,0
usb_key_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,1,red,['red'],0.14285714285714285,1
tennis_racket_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
flask_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
controlbox_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
cardboard_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,4,brown,['brown'],0.14285714285714285,1
chair_recliner_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,2,yellow,['pink'],0.14285714285714285,0
jug_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
pail_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
watch_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
jug_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,1,red,['pink'],0.14285714285714285,0
kettle_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,3,green,['purple'],0.14285714285714285,0
chair_recliner_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
sugar_bowl_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
measuring_spoons_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
gift_box_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
takeout_container_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
notecards_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
notecards_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'brown']",1,2,yellow,"['yellow', 'brown']",0.2857142857142857,1
pail_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['blue', 'purple']",1,1,red,"['blue', 'purple']",0.2857142857142857,0
handbag_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,3,green,['green'],0.14285714285714285,1
cocktail_umbrella_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
towel_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
scanner_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
chair_recliner_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
controlbox_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
takeout_container_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
hand_puppet_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
holy_vase_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
pail_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
jacket_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,6,purple,"['yellow', 'green']",0.2857142857142857,0
container_open_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
tool_box_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
truck_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,3,green,['blue'],0.14285714285714285,0
sponge_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
watch_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,1,red,['yellow'],0.14285714285714285,0
phone_antique_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
jug_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,3,green,['green'],0.14285714285714285,1
watch_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
tissues_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['green', 'purple']",1,4,brown,"['green', 'purple']",0.2857142857142857,0
container_open_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
truck_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
cardboard_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
takeout_container_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['blue', 'green']",1,4,brown,"['blue', 'green']",0.2857142857142857,0
chapstick_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
gloves_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,4,brown,['pink'],0.14285714285714285,0
razor_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,5,pink,['purple'],0.14285714285714285,0
tennis_racket_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,4,brown,"['red', 'pink']",0.2857142857142857,0
measuring_spoons_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,3,green,['purple'],0.14285714285714285,0
razor_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,1,red,"['yellow', 'green']",0.2857142857142857,0
holy_vase_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
cocktail_umbrella_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,6,purple,['pink'],0.14285714285714285,0
tennis_racket_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
extension_cord_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['blue', 'green']",1,2,yellow,"['blue', 'green']",0.2857142857142857,0
tissues_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
sugar_bowl_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
theater_seats_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,0,blue,['purple'],0.14285714285714285,0
tennis_racket_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,4,brown,['brown'],0.14285714285714285,1
accordion_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,0,blue,['pink'],0.14285714285714285,0
towel_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
umbrella_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
clamp_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,3,green,['blue'],0.14285714285714285,0
takeout_container_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
gloves_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
chair_recliner_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,2,yellow,['pink'],0.14285714285714285,0
fuel_tank_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
cocktail_umbrella_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
hand_puppet_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,6,purple,['purple'],0.14285714285714285,1
gift_box_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
extension_cord_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
cardboard_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
sponge_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
tool_box_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
tissues_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
usb_key_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,1,red,['red'],0.14285714285714285,1
controlbox_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,1,red,"['yellow', 'green']",0.2857142857142857,0
usb_key_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,1,red,"['yellow', 'green']",0.2857142857142857,0
accordion_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'brown']",1,1,red,"['red', 'brown']",0.2857142857142857,1
jug_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,1,red,['pink'],0.14285714285714285,0
phone_antique_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,5,pink,['purple'],0.14285714285714285,0
cardboard_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,3,green,['brown'],0.14285714285714285,0
fuel_tank_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,6,purple,"['yellow', 'green']",0.2857142857142857,0
valve_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
packingtape_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
fuel_tank_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
watch_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['blue', 'green']",1,1,red,"['blue', 'green']",0.2857142857142857,0
cardboard_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,3,green,['yellow'],0.14285714285714285,0
flask_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
notecards_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
jug_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
usb_key_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
container_open_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,1,red,['yellow'],0.14285714285714285,0
jacket_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,6,purple,['purple'],0.14285714285714285,1
briefcase_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,6,purple,['pink'],0.14285714285714285,0
lotion_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'brown']",1,2,yellow,"['yellow', 'brown']",0.2857142857142857,1
flask_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
theater_seats_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
accordion_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,1,red,"['yellow', 'green']",0.2857142857142857,0
packingtape_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,0,blue,['green'],0.14285714285714285,0
container_open_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
extension_cord_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
tool_box_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
packingtape_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,2,yellow,"['yellow', 'green']",0.2857142857142857,1
chair_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
tool_box_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
valve_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
chair_recliner_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
takeout_container_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,4,brown,['yellow'],0.14285714285714285,0
accordion_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
nailpolish_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,1,red,['pink'],0.14285714285714285,0
chapstick_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
accordion_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
pitcher_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,0,blue,['purple'],0.14285714285714285,0
fakeapple_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
phone_antique_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,5,pink,"['red', 'pink']",0.2857142857142857,1
pail_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
clamp_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,3,green,['green'],0.14285714285714285,1
gift_box_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
pail_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,6,purple,"['yellow', 'green']",0.2857142857142857,0
notecards_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
sugar_bowl_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,1,red,"['red', 'pink']",0.2857142857142857,1
jug_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
measuring_spoons_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,3,green,['red'],0.14285714285714285,0
kettle_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
razor_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
hand_puppet_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,6,purple,['pink'],0.14285714285714285,0
pail_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,6,purple,['pink'],0.14285714285714285,0
fuel_tank_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,6,purple,['purple'],0.14285714285714285,1
nailpolish_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
umbrella_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
briefcase_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
razor_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,5,pink,['green'],0.14285714285714285,0
umbrella_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
fakeapple_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
